NaturalLanguageID 	ProgrammingLanguageName	RepoID	SourceID 	CommentID	Comment	
EN	php	symfony	src/Symfony/Component/Security/Http/Event/LoginSuccessEvent.php	symfony/src/Symfony/Component/Security/Http/Event/LoginSuccessEvent.php/18	"*
 * This event is dispatched after authentication has successfully completed.
 *
 * At this stage, the authenticator created an authenticated token
 * and generated an authentication success response. Listeners to
 * this event can do actions related to successful authentication
 * (such as migrating the password).
 *
 "	Notice
EN	php	symfony	src/Symfony/Component/Security/Http/Event/SwitchUserEvent.php	symfony/src/Symfony/Component/Security/Http/Event/SwitchUserEvent.php/19	"*
 * SwitchUserEvent.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Event/VerifyAuthenticatorCredentialsEvent.php	symfony/src/Symfony/Component/Security/Http/Event/VerifyAuthenticatorCredentialsEvent.php/14	"*
 * Listeners to this event must validate the user and the
 * credentials (e.g. default listeners do password verification and
 * user checking)
 *
 "	Notice
EN	php	symfony	src/Symfony/Component/Security/Http/EventListener/CookieClearingLogoutListener.php	symfony/src/Symfony/Component/Security/Http/EventListener/CookieClearingLogoutListener.php/17	"*
 * This listener clears the passed cookies when a user logs out.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/EventListener/DefaultLogoutListener.php	symfony/src/Symfony/Component/Security/Http/EventListener/DefaultLogoutListener.php/18	"*
 * Default logout listener will redirect users to a configured path.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/EventListener/SessionLogoutListener.php	symfony/src/Symfony/Component/Security/Http/EventListener/SessionLogoutListener.php/17	"*
 * Handler for clearing invalidating the current session.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/EventListener/SessionStrategyListener.php	symfony/src/Symfony/Component/Security/Http/EventListener/SessionStrategyListener.php/19	"*
 * Migrates/invalidates the session after successful login.
 *
 * This should be registered as subscriber to any ""stateful"" firewalls.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/EventListener/VerifyAuthenticatorCredentialsListener.php	symfony/src/Symfony/Component/Security/Http/EventListener/VerifyAuthenticatorCredentialsListener.php/13	"*
 * This listeners uses the interfaces of authenticators to
 * determine how to check credentials.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Firewall/AbstractListener.php	symfony/src/Symfony/Component/Security/Http/Firewall/AbstractListener.php/17	"*
 * A base class for listeners that can tell whether they should authenticate incoming requests.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Firewall/AbstractPreAuthenticatedListener.php	symfony/src/Symfony/Component/Security/Http/Firewall/AbstractPreAuthenticatedListener.php/28	"*
 * AbstractPreAuthenticatedListener is the base class for all listener that
 * authenticates users based on a pre-authenticated request (like a certificate
 * for instance).
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Firewall/AccessListener.php	symfony/src/Symfony/Component/Security/Http/Firewall/AccessListener.php/25	"*
 * AccessListener enforces access control rules.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Firewall/AnonymousAuthenticationListener.php	symfony/src/Symfony/Component/Security/Http/Firewall/AnonymousAuthenticationListener.php/25	"*
 * AnonymousAuthenticationListener automatically adds a Token if none is
 * already present.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Firewall/AuthenticatorManagerListener.php	symfony/src/Symfony/Component/Security/Http/Firewall/AuthenticatorManagerListener.php/18	"*
 * Firewall authentication listener that delegates to the authenticator system.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Firewall/BasicAuthenticationListener.php	symfony/src/Symfony/Component/Security/Http/Firewall/BasicAuthenticationListener.php/25	"*
 * BasicAuthenticationListener implements Basic HTTP authentication.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Firewall/ChannelListener.php	symfony/src/Symfony/Component/Security/Http/Firewall/ChannelListener.php/20	"*
 * ChannelListener switches the HTTP protocol based on the access control
 * configuration.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Firewall/ContextListener.php	symfony/src/Symfony/Component/Security/Http/Firewall/ContextListener.php/37	"*
 * ContextListener manages the SecurityContext persistence through a session.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Firewall/ExceptionListener.php	symfony/src/Symfony/Component/Security/Http/Firewall/ExceptionListener.php/37	"*
 * ExceptionListener catches authentication exception and converts them to
 * Response instances.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Firewall/LogoutListener.php	symfony/src/Symfony/Component/Security/Http/Firewall/LogoutListener.php/30	"*
 * LogoutListener logout users.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Firewall/RememberMeListener.php	symfony/src/Symfony/Component/Security/Http/Firewall/RememberMeListener.php/27	"*
 * RememberMeListener implements authentication capabilities via a cookie.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Firewall/RemoteUserAuthenticationListener.php	symfony/src/Symfony/Component/Security/Http/Firewall/RemoteUserAuthenticationListener.php/21	"*
 * REMOTE_USER authentication listener.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Firewall/SwitchUserListener.php	symfony/src/Symfony/Component/Security/Http/Firewall/SwitchUserListener.php/32	"*
 * SwitchUserListener allows a user to impersonate another one temporarily
 * (like the Unix su command).
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Firewall/UsernamePasswordFormAuthenticationListener.php	symfony/src/Symfony/Component/Security/Http/Firewall/UsernamePasswordFormAuthenticationListener.php/32	"*
 * UsernamePasswordFormAuthenticationListener is the default implementation of
 * an authentication via a simple form composed of a username and a password.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Firewall/UsernamePasswordJsonAuthenticationListener.php	symfony/src/Symfony/Component/Security/Http/Firewall/UsernamePasswordJsonAuthenticationListener.php/38	"*
 * UsernamePasswordJsonAuthenticationListener is a stateless implementation of
 * an authentication via a JSON document composed of a username and a password.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Firewall/X509AuthenticationListener.php	symfony/src/Symfony/Component/Security/Http/Firewall/X509AuthenticationListener.php/21	"*
 * X509 authentication listener.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/FirewallMap.php	symfony/src/Symfony/Component/Security/Http/FirewallMap.php/19	"*
 * FirewallMap allows configuration of different firewalls for specific parts
 * of the website.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/FirewallMapInterface.php	symfony/src/Symfony/Component/Security/Http/FirewallMapInterface.php/16	"*
 * This interface must be implemented by firewall maps.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/HttpUtils.php	symfony/src/Symfony/Component/Security/Http/HttpUtils.php/23	"*
 * Encapsulates the logic needed to create sub-requests, redirect the user, and match URLs.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Logout/CookieClearingLogoutHandler.php	symfony/src/Symfony/Component/Security/Http/Logout/CookieClearingLogoutHandler.php/18	"*
 * This handler clears the passed cookies when a user logs out.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Logout/DefaultLogoutSuccessHandler.php	symfony/src/Symfony/Component/Security/Http/Logout/DefaultLogoutSuccessHandler.php/20	"*
 * Default logout success handler will redirect users to a configured path.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Logout/LogoutHandlerInterface.php	symfony/src/Symfony/Component/Security/Http/Logout/LogoutHandlerInterface.php/18	"*
 * Interface that needs to be implemented by LogoutHandlers.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Logout/LogoutSuccessHandlerInterface.php	symfony/src/Symfony/Component/Security/Http/Logout/LogoutSuccessHandlerInterface.php/23	"*
 * In contrast to the LogoutHandlerInterface, this interface can return a response
 * which is then used instead of the default behavior.
 *
 * If you want to only perform some logout related clean-up task, use the
 * LogoutHandlerInterface instead.
 *
 "	Notice
EN	php	symfony	src/Symfony/Component/Security/Http/Logout/LogoutUrlGenerator.php	symfony/src/Symfony/Component/Security/Http/Logout/LogoutUrlGenerator.php/20	"*
 * Provides generator functions for the logout URL.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/Logout/SessionLogoutHandler.php	symfony/src/Symfony/Component/Security/Http/Logout/SessionLogoutHandler.php/18	"*
 * Handler for clearing invalidating the current session.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/RememberMe/AbstractRememberMeServices.php	symfony/src/Symfony/Component/Security/Http/RememberMe/AbstractRememberMeServices.php/29	"*
 * Base class implementing the RememberMeServicesInterface.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/RememberMe/PersistentTokenBasedRememberMeServices.php	symfony/src/Symfony/Component/Security/Http/RememberMe/PersistentTokenBasedRememberMeServices.php/24	"*
 * Concrete implementation of the RememberMeServicesInterface which needs
 * an implementation of TokenProviderInterface for providing remember-me
 * capabilities.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/RememberMe/ResponseListener.php	symfony/src/Symfony/Component/Security/Http/RememberMe/ResponseListener.php/18	"*
 * Adds remember-me cookies to the Response.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Http/RememberMe/TokenBasedRememberMeServices.php	symfony/src/Symfony/Component/Security/Http/RememberMe/TokenBasedRememberMeServices.php/21	"*
 * Concrete implementation of the RememberMeServicesInterface providing
 * remember-me capabilities without requiring a TokenProvider.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/Annotation/DiscriminatorMap.php	symfony/src/Symfony/Component/Serializer/Annotation/DiscriminatorMap.php/16	"*
 * Annotation class for @DiscriminatorMap().
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/Annotation/Groups.php	symfony/src/Symfony/Component/Serializer/Annotation/Groups.php/16	"*
 * Annotation class for @Groups().
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/Annotation/Ignore.php	symfony/src/Symfony/Component/Serializer/Annotation/Ignore.php/14	"*
 * Annotation class for @Ignore().
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/Annotation/MaxDepth.php	symfony/src/Symfony/Component/Serializer/Annotation/MaxDepth.php/16	"*
 * Annotation class for @MaxDepth().
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/Annotation/SerializedName.php	symfony/src/Symfony/Component/Serializer/Annotation/SerializedName.php/16	"*
 * Annotation class for @SerializedName().
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/DependencyInjection/SerializerPass.php	symfony/src/Symfony/Component/Serializer/DependencyInjection/SerializerPass.php/19	"*
 * Adds all services with the tags ""serializer.encoder"" and ""serializer.normalizer"" as
 * encoders and normalizers to the ""serializer"" service.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/Encoder/ChainDecoder.php	symfony/src/Symfony/Component/Serializer/Encoder/ChainDecoder.php/16	"*
 * Decoder delegating the decoding to a chain of decoders.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/Encoder/ChainEncoder.php	symfony/src/Symfony/Component/Serializer/Encoder/ChainEncoder.php/16	"*
 * Encoder delegating the decoding to a chain of encoders.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/Encoder/ContextAwareDecoderInterface.php	symfony/src/Symfony/Component/Serializer/Encoder/ContextAwareDecoderInterface.php/14	"*
 * Adds the support of an extra $context parameter for the supportsDecoding method.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/Encoder/ContextAwareEncoderInterface.php	symfony/src/Symfony/Component/Serializer/Encoder/ContextAwareEncoderInterface.php/14	"*
 * Adds the support of an extra $context parameter for the supportsEncoding method.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/Encoder/CsvEncoder.php	symfony/src/Symfony/Component/Serializer/Encoder/CsvEncoder.php/17	"*
 * Encodes CSV data.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/Encoder/DecoderInterface.php	symfony/src/Symfony/Component/Serializer/Encoder/DecoderInterface.php/16	"*
 * Defines the interface of decoders.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/Encoder/EncoderInterface.php	symfony/src/Symfony/Component/Serializer/Encoder/EncoderInterface.php/16	"*
 * Defines the interface of encoders.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/Encoder/JsonDecode.php	symfony/src/Symfony/Component/Serializer/Encoder/JsonDecode.php/16	"*
 * Decodes JSON data.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/Encoder/JsonEncode.php	symfony/src/Symfony/Component/Serializer/Encoder/JsonEncode.php/16	"*
 * Encodes JSON data.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/Encoder/JsonEncoder.php	symfony/src/Symfony/Component/Serializer/Encoder/JsonEncoder.php/14	"*
 * Encodes JSON data.
 *
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Serializer/Encoder/NormalizationAwareInterface.php	symfony/src/Symfony/Component/Serializer/Encoder/NormalizationAwareInterface.php/17	"*
 * Implementing this interface essentially just tells the Serializer that the
 * data should not be pre-normalized before being passed to this Encoder.
 *
 "	Notice
