NaturalLanguageID	ProgrammingLanguageName	RepoID	SourceID	CommentID	Comment	Class	
EN	php	symfony	src/Symfony/Component/Security/Guard/AuthenticatorInterface.php	symfony/src/Symfony/Component/Security/Guard/AuthenticatorInterface.php/128	This should return the Response sent back to the user, like a\nRedirectResponse to the last page they visited.\n\nIf you return null, the current request will continue, and the user\nwill be authenticated. This makes sense, for example, with an API.	Notice
EN	php	symfony	src/Symfony/Component/Security/Guard/AuthenticatorInterface.php	symfony/src/Symfony/Component/Security/Guard/AuthenticatorInterface.php/138	Does this method support remember me cookies?\n\n@return bool	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Guard/AuthenticatorInterface.php	symfony/src/Symfony/Component/Security/Guard/AuthenticatorInterface.php/141	Remember me cookie will be set if allof the following are met:\nA) This method returns true\nB) The remember_me key under your firewall is configured\nC) The "remember me" functionality is activated. This is usually\ndone by having a _remember_me checkbox in your form, but\ncan be configured by the "always_remember_me" and "remember_me_parameter"\nparameters under the "remember_me" firewall key\nD) The onAuthenticationSuccess method returns a Response object	Notice
EN	php	symfony	src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php	symfony/src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php	symfony/src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php/27	Authentication listener for the "guard" system.\n\n@final	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php	symfony/src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php/30	@author Ryan Weaver <ryan@knpuniversity.com>\n@author Amaury Leroux de Lens <amaury@lerouxdelens.com>	General
EN	php	symfony	src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php	symfony/src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php/44	@param string $providerKey The provider (i.e. firewall) key\n@param iterableAuthenticatorInterface[] $guardAuthenticators The authenticators, with keys that match what's passed to GuardAuthenticationProvider	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php	symfony/src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php/61	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php	symfony/src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php/99	Iterates over each authenticator to see if each wants to authenticate the request.	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php	symfony/src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php/109	get a key that's unique to thisguard authenticator\nthis MUST be the same as GuardAuthenticationProvider	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php	symfony/src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php/133	allow the authenticator to fetch authentication info from the request	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php	symfony/src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php/140	create a token with the unique key, so that the provider knows which authenticator to use	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php	symfony/src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php/146	pass the token into the AuthenticationManager system\nthis indirectly calls GuardAuthenticationProvider::authenticate()	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php	symfony/src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php/154	sets the token on the token storage, etc	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php	symfony/src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php/157	oh no! Authentication failed!	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php	symfony/src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php/172	success!	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php	symfony/src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php/186	attempt to trigger the remember me functionality	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php	symfony/src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php/190	Should be called if this listener will support remember me.	Notice
EN	php	symfony	src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php	symfony/src/Symfony/Component/Security/Guard/Firewall/GuardAuthenticationListener.php/198	Checks to see if remember me is supported in the authenticator and\non the firewall. If it is, the RememberMeServicesInterface is notified.	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php	symfony/src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php	symfony/src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php/25	A utility class that does much of the workduring the guard authentication process.\n\n@final	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php	symfony/src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php/31	@author Ryan Weaver <ryan@knpuniversity.com>	General
EN	php	symfony	src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php	symfony/src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php/28	By having the logic here instead of the listener, more of the process\ncan be called directly (e.g. for manual authentication) or overridden.	Notice
EN	php	symfony	src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php	symfony/src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php/42	@param array $statelessProviderKeys An array of provider/firewall keys that are "stateless" and so do not need the session migrated on success	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php	symfony/src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php/52	Authenticates the given token in the system.	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php	symfony/src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php/66	Returns the "on success" response for the given GuardAuthenticator.	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php	symfony/src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php/73	check that it's a Response or null	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php	symfony/src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php/81	Convenience method for authenticating the user and returning the\nResponse if anyfor success.	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php	symfony/src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php/87	create an authenticated token for the User	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php	symfony/src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php/89	authenticate this in the system	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php	symfony/src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php/92	return the success metric	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php	symfony/src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php/96	Handles an authentication failure and returns the Response for the\nGuardAuthenticator.	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php	symfony/src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php/104	returning null is ok, it means they want the request to continue	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php	symfony/src/Symfony/Component/Security/Guard/GuardAuthenticatorHandler.php/111	Call this method if your authentication token is stored to a session.\n\n@final	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Guard/PasswordAuthenticatedInterface.php	symfony/src/Symfony/Component/Security/Guard/PasswordAuthenticatedInterface.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Security/Guard/PasswordAuthenticatedInterface.php	symfony/src/Symfony/Component/Security/Guard/PasswordAuthenticatedInterface.php/14	An optional interface for "guard" authenticators that deal with user passwords.	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Guard/PasswordAuthenticatedInterface.php	symfony/src/Symfony/Component/Security/Guard/PasswordAuthenticatedInterface.php/19	Returns the clear-text password contained in credentials if any.\n\n@param mixed $credentials The user credentials	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php	symfony/src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php	symfony/src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php/30	Responsible for accepting the PreAuthenticationGuardToken and calling\nthe correct authenticator to retrieve the authenticated token.	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php	symfony/src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php/34	@author Ryan Weaver <ryan@knpuniversity.com>	General
EN	php	symfony	src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php	symfony/src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php/38	@var AuthenticatorInterface[]	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php	symfony/src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php/47	@param iterableAuthenticatorInterface[] $guardAuthenticators The authenticators, with keys that match what's passed to GuardAuthenticationListener\n@param string $providerKey The provider (i.e. firewall) key	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php	symfony/src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php/60	Finds the correct authenticator for the token and calls it.\n\n@param GuardTokenInterface $token\n\n@return TokenInterface	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php	symfony/src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php/74	The listener onlypasses PreAuthenticationGuardToken instances.\nThis means that an authenticated token (e.g. PostAuthenticationGuardToken)\nis being passed here, which happens if that token becomes\n"not authenticated" (e.g. happens if the user changes between\nrequests). In this case, the user should be logged out, so\nwe will return an AnonymousToken to accomplish that.	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php	symfony/src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php/83	this should never happen - but technically, the token is\nauthenticated... so it could just be returned	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php	symfony/src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php/89	this causes the user to be logged out	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php	symfony/src/Symfony/Component/Security/Guard/Provider/GuardAuthenticationProvider.php/104	get the user from the GuardAuthenticator	Functional-Inline
